"","Id","Label","name","次数","Weighted.Degree","Authority","Hub","Modularity.Class","PageRank","Component.ID","Clustering.Coefficient","Number.of.triangles","Eigenvector.Centrality","Eccentricity","Closeness.Centrality","Betweenness.Centrality","ave_view","ave_comment","ave_mylist","ave_starttime","ave_length","Points","probability","training"
"684",3440,3440,"ニコ生",10,10,"5.50E-04","5.50E-04",21,0.000538,0,1,45,0.034289144,3,2.67107438,0,13267,417,420,"2010/11/1 4:27",372,19971.67094,0.898029158416491,0
"685",3441,3441,"ペロペロ禁止",10,10,"5.50E-04","5.50E-04",21,0.000558,0,1,45,0.029263194,3,2.692561983,0,29394,657,94,"2010/12/4 17:14",463,31446.68091,0.917826849773559,0
"686",3443,3443,"中画面推奨",11,16,"5.99E-04","5.99E-04",21,0.000561,0,0.945454545,52,0.04616677,3,2.582644628,6.047152784,107357,2710.5,942,"2011/1/7 9:55",483,124131.3182,0.869099923096504,1
"687",3444,3444,"宇宙",23,29,"0.001198981","0.001198981",21,0.001135551,0,0.494071146,125,0.042079916,3,2.710743802,155.6797683,48465,464.3333333,178.6666667,"2011/4/16 3:49",192.6666667,51604.9429,0.535741093653361,0
"688",3445,3445,"ミマス.衛星.",10,10,"5.50E-04","5.50E-04",21,0.00055,0,1,45,0.0232114,4,2.8,0,55651.12711,997.0146338,217.9544839,"2011/6/4 9:12",801.491748,59899.97867,0.805933775299504,0
"689",3446,3446,"嘘字幕",15,20,"7.99E-04","7.99E-04",22,0.000798,0,0.571428571,60,0.092628442,3,2.098347107,427.4111528,26526.25,657.5,178.75,"2010/9/26 16:13",684.25,29849.20078,0.95444535142198,0
"690",3448,3448,"卵",10,10,"5.50E-04","5.50E-04",21,0.000571,0,1,45,0.018999929,4,2.814049587,0,47759,396,132,"2011/3/10 23:40",165,50131.75242,0.554850780258683,0
"691",3450,3450,"ボカロメタル",11,12,"5.99E-04","5.99E-04",8,0.000627,0,0.872727273,48,0.025750335,3,2.7,76.23483511,6369,260.3333333,197.3333333,"2011/7/23 10:46",178.6666667,9579.405582,0.0183701579215824,0
"692",3457,3457,"モトコンポ",9,9,"5.00E-04","5.00E-04",4,0.00056,0,1,36,0.014569,3,2.808264463,0,8728,129,56,"2013/4/6 18:58",266,9695.132952,0.0139508343047678,0
"693",3462,3462,"パワードスーツは絶対に許さない",9,9,"5.00E-04","5.00E-04",22,0.00058,0,1,36,0.049960355,3,2.410743802,0,18705,521,41,"2010/3/16 15:21",601,19826.91161,0.56137420609736,0
"694",3464,3464,"実況プレイ動画",9,21,"5.00E-04","5.00E-04",22,0.000512,0,0.777777778,28,0.070620844,3,2.258677686,27.46330357,4673.375,187.4375,19.25,"2011/9/26 16:14",969.71875,5142.363245,0.645585793742747,0
"695",3468,3468,"それも私だ",9,9,"5.00E-04","5.00E-04",22,0.000551,0,1,36,0.050815261,3,2.409090909,0,33525,1441,87,"2011/12/18 19:55",1730,36211.76168,0.994095176869303,0
"696",3474,3474,"オリハルコン製のビル",9,9,"5.00E-04","5.00E-04",22,0.000557,0,1,36,0.050619561,3,2.410743802,0,29924,581,59,"2010/9/15 19:13",556,31378.9556,0.470268594093922,0
"697",3475,3475,"ごひ",9,9,"5.00E-04","5.00E-04",22,0.000557,0,1,36,0.050619561,3,2.410743802,0,27678,393,60,"2010/9/19 15:27",559,28965.50965,0.471299990912529,0
"698",3480,3480,"クチナシ",9,9,"5.00E-04","5.00E-04",9,0.000493,0,1,36,0.028841922,3,2.725619835,0,4177,103,10,"2010/6/16 20:49",184,4427.52704,0.15827069121988,0
"699",3494,3494,"メロン",9,9,"5.00E-04","5.00E-04",9,0.000528,0,1,36,0.019848721,3,2.790909091,0,5962,175,34,"2011/9/25 17:41",176,6642.037271,0.0365424273142708,0
"700",3499,3499,"のらけーね",10,10,"5.50E-04","5.50E-04",14,0.000535,0,1,45,0.039920042,3,2.590082645,0,9795,145,50,"2009/12/5 11:55",92,10687.8954,0.297015053722561,0
"701",3503,3503,"レイサナの道を歩む",10,24,"5.50E-04","5.50E-04",14,0.000557,0,0.955555556,43,0.028580511,3,2.690082645,0.475,14454.66667,440.6666667,129.6666667,"2012/12/17 6:39",390.3333333,16827.40907,0.0652403060958231,0
"702",3506,3506,"ダラダラプレイ",9,9,"5.00E-04","5.00E-04",16,0.000585,0,1,36,0.03461143,3,2.395041322,0,316,4,2,"2012/6/7 16:50",374,349.9503106,0.00511915044680747,1
"703",3511,3511,"はるちは",9,9,"5.00E-04","5.00E-04",11,0.000577,0,1,36,0.013906713,3,2.880165289,0,475,51,2,"2012/7/8 11:55",200,551.0738636,0.0676162058758156,1
"704",3513,3513,"カルネージ舞台裏",11,35,"5.99E-04","5.99E-04",14,0.00063,0,0.945454545,52,0.056457855,3,2.362809917,0.333333333,1606,91,7.5,"2013/3/23 12:18",652.75,1804.641684,0.029465423368872,1
"705",3519,3519,"オンラインセッション",9,9,"5.00E-04","5.00E-04",22,0.000514,0,1,36,0.050862673,3,2.349586777,0,1565,63,43,"2013/4/3 2:04",461,2270.624776,0.0422425384895945,0
"706",3522,3522,"ナノスーツ",10,10,"5.50E-04","5.50E-04",7,0.000605,0,1,45,0.053611427,3,2.409917355,0,9175,558,51,"2012/5/13 18:50",1027,10466.17621,0.341389044333689,0
"707",3534,3534,"ハザードタイム",10,10,"5.50E-04","5.50E-04",22,0.000589,0,1,45,0.057429203,3,2.383471074,0,38212,2240,122,"2010/10/27 2:11",835,42158.3346,0.925947832233679,0
"708",3543,3543,"ショタコン.ビ.",10,10,"5.50E-04","5.50E-04",22,0.000579,0,1,45,0.057816601,3,2.375206612,0,28008.63326,1800.039351,168.342253,"2011/6/2 10:17",534.4912763,32225.71887,0.366969314866235,0
"709",3544,3544,"大坂(ゆっくり実況者)",9,9,"5.00E-04","5.00E-04",0,0.000581,0,1,36,0.051740643,3,2.410743802,0,361228,33452,2629,"2011/5/8 21:42",1390,431298.461,0.86915791822869,1
"710",3545,3545,"ぬし釣り",9,9,"5.00E-04","5.00E-04",22,0.00057,0,1,36,0.052120554,3,2.410743802,0,13117,466,33,"2011/5/11 0:51",404,14062.05141,0.174133496259294,0
"711",3549,3549,"セカジカ",9,9,"5.00E-04","5.00E-04",22,0.000542,0,1,36,0.054730736,3,2.410743802,0,5691,93,17,"2011/5/17 13:38",948,6037.50905,0.864427801779551,0
"712",3552,3552,"マスターオブギャラクシー",9,9,"5.00E-04","5.00E-04",22,0.000558,0,1,36,0.053202356,3,2.410743802,0,4828,514,23,"2011/5/29 11:25",1245,5637.755638,0.963273876333969,0
"713",3553,3553,"妹紅さんと輝夜さん",12,20,"6.49E-04","6.49E-04",14,0.000633,0,0.954545455,63,0.041819903,3,2.582644628,5.872636345,19831.5,392,434,"2010/12/10 11:24",209.5,26726.06135,0.542673981832507,0
"714",3554,3554,"フタエノキワミ",10,10,"5.50E-04","5.50E-04",14,0.000574,0,1,45,0.026934129,3,2.680991736,0,9947,314,69,"2012/1/2 4:09",850,11286.45537,0.584237891895351,0
"715",3555,3555,"安全運転とはなんだったのか.",9,9,"5.00E-04","5.00E-04",14,0.00054,0,1,36,0.025826941,3,2.681818182,0,3169.030766,2295.44322,733.5738864,"2011/7/6 3:09",603.0755601,15617.9663,0.233301947338083,0
"716",3556,3556,"カリスマブレイク",9,9,"5.00E-04","5.00E-04",14,0.000522,0,1,36,0.025026836,3,2.681818182,0,22857,497,174,"2013/3/26 16:36",290,25953.50149,0.0310628430341945,0
"717",3557,3557,"ダメーリン",9,9,"5.00E-04","5.00E-04",14,0.000509,0,1,36,0.026976685,3,2.668595041,0,23312,360,160,"2013/4/11 16:18",217,26066.56193,0.022053834335515,0
"718",3558,3558,"ここぁ",10,10,"5.50E-04","5.50E-04",14,0.000552,0,1,45,0.028118266,3,2.667768595,0,22944,614,170,"2013/4/20 12:00",326,26092.11177,0.0451013697512355,0
"719",3559,3559,"また守矢か",10,10,"5.50E-04","5.50E-04",14,0.000552,0,1,45,0.028118266,3,2.667768595,0,24232,495,283,"2013/5/15 16:50",257,28962.20292,0.0327753676684168,0
"720",3561,3561,"スペースオペラ",10,25,"5.50E-04","5.50E-04",14,0.000549,0,0.955555556,43,0.027849145,3,2.707438017,4.281916405,2424.333333,186,72.66666667,"2014/8/16 23:18",574.6666667,3687.438812,0.0952176681018832,0
"721",3562,3562,"クリスタラック",10,10,"5.50E-04","5.50E-04",14,0.000629,0,1,45,0.020088557,3,2.72892562,0,374,19,5,"2015/10/13 2:29",282,467.0929648,0.0395254518674587,1
"722",3564,3564,"ここからが本当の地獄だ",10,10,"5.50E-04","5.50E-04",15,0.000578,0,1,45,0.057459499,3,2.311570248,0,158017,5862,521,"2010/10/7 15:48",1132,171484.9791,0.941361358620533,1
"723",3565,3565,"チートをこえるチート",9,9,"5.00E-04","5.00E-04",15,0.000559,0,1,36,0.038721843,3,2.328099174,0,333,128,6,"2011/5/11 0:04",1715,515.9164882,0.9495236648495,1
"724",3566,3566,"ゆっくりキバヤシ",10,10,"5.50E-04","5.50E-04",14,0.000539,0,1,45,0.027730494,3,2.705785124,0,18739,622,111,"2011/7/7 2:26",238,21006.13127,0.115339384299002,0
"725",3567,3567,"ゆっくり自由帳",26,65,"0.001348854","0.001348854",14,0.001238831,0,0.443076923,144,0.048931019,3,2.645454545,86.91371215,21570.66667,527.3333333,114.1111111,"2011/2/8 2:24",202.5555556,23797.14735,0.74588601161398,0
"726",3568,3568,"東方鉱工芸",17,29,"8.99E-04","8.99E-04",14,0.000857,0,0.536764706,73,0.087331554,3,2.169421488,99.98851271,16033.41667,397.25,58.5,"2012/7/30 20:34",623.0833333,17298.59629,0.165003087311586,0
"727",3569,3569,"東方ラジオ",19,41,"9.99E-04","9.99E-04",14,0.000941,0,0.608187135,104,0.073375492,3,2.157024793,312.9148349,24282.2,721,178.8,"2010/2/18 23:04",421.4,27664.55664,0.577630386842399,0
"728",3571,3571,"sims3_レイトナイト",9,9,"5.00E-04","5.00E-04",14,0.000601,0,1,36,0.035644463,3,2.332231405,0,10851,696,66,"2012/10/13 11:36",861,12495.28675,0.0532500700380849,0
"729",3576,3576,"本気で歌わないゆっくりシリーズ",14,19,"7.49E-04","7.49E-04",21,0.000734,0,0.648351648,59,0.040632949,3,2.583471074,84.23804333,4309.333333,170.3333333,32.83333333,"2010/4/4 22:20",193,4965.737094,0.571443069329412,0
"730",3583,3583,"初音ミクの消失",9,9,"5.00E-04","5.00E-04",21,0.000525,0,1,36,0.024739691,3,2.718181818,0,12202,701,83,"2008/8/12 22:40",180,14110.15917,0.74705648091533,0
"731",3585,3585,"めでたしに限りなく近い何か",14,15,"7.49E-04","7.49E-04",20,0.000741,0,0.637362637,58,0.074840965,3,2.100826446,188.0717788,160720.5,3061,708,"2008/11/10 7:55",307,174344.5376,0.633074352839015,1
"732",3586,3586,"ローゼンメイデン",13,13,"6.99E-04","6.99E-04",21,0.000634,0,0.641025641,50,0.057239751,3,2.50661157,35.75949765,4151,280,31.66666667,"2010/6/15 4:29",506,4888.432029,0.833171803339519,0
"733",3590,3590,"手描き",15,15,"7.99E-04","7.99E-04",11,0.00083,0,0.514285714,54,0.07655464,3,2.200826446,1264.604437,8270.666667,290,18,"2010/9/23 16:21",364,8820.863279,0.885426356975516,0
"734",3595,3595,"ニコニコRPG",10,10,"5.50E-04","5.50E-04",1,0.000598,0,1,45,0.016985389,3,2.82892562,0,3780,111,25,"2008/11/24 17:53",556,4262.853677,0.464315738846904,0
"735",3598,3598,"リグチルは冬の蛍火",9,9,"5.00E-04","5.00E-04",14,0.000531,0,1,36,0.029376016,3,2.681818182,0,13944,599,205,"2008/12/3 4:54",303,17593.67121,0.475636804368094,0
"736",3599,3599,"期待の病人",10,10,"5.50E-04","5.50E-04",21,0.000547,0,1,45,0.029740289,3,2.671900826,0,8704,267,88,"2008/12/7 17:41",155,10283.13059,0.802199721804363,0
"737",3601,3601,"春画",11,19,"5.99E-04","5.99E-04",14,0.000556,0,0.763636364,42,0.051650116,3,2.540495868,19.79688928,17705.66667,357.6666667,292.6666667,"2011/9/14 13:48",177,22446.3642,0.0141265326555155,0
"738",3607,3607,"もっと浄化されるべき",9,9,"5.00E-04","5.00E-04",9,0.000476,0,1,36,0.031201175,3,2.749586777,0,9092,279,29,"2013/12/21 17:12",600,9797.719043,0.139025223971513,0
"739",3609,3609,"ふたば.ちゃんねる",9,9,"5.00E-04","5.00E-04",21,0.000488,0,1,36,0.041356524,3,2.645454545,0,18030.63232,717.32185,213.0042756,"2011/7/1 10:34",617.8560362,21915.88093,0.780665296713738,0
"740",3610,3610,"ブロントさん",9,9,"5.00E-04","5.00E-04",20,0.000543,0,1,36,0.041613215,3,2.282644628,0,37082,2388,497,"2009/1/23 3:51",540,46782.31869,0.203988358232744,0
"741",3611,3611,"フルボイス",19,19,"9.99E-04","9.99E-04",21,0.00093,0,0.549707602,94,0.076676435,3,2.292561983,318.352491,2900,192,21.5,"2009/9/10 11:41",836,3402.659949,0.970675098677261,0
"742",3614,3614,"作業用BGM",25,51,"0.001298896","0.001298896",21,0.00114246,0,0.51,153,0.08604984,3,2.408264463,271.7760907,11846.625,237.125,40.375,"2011/5/3 11:24",900.25,12684.73728,0.856896884348969,0
"743",3696,3696,"東海道.山陽旧幹線",10,10,"5.50E-04","5.50E-04",4,0.000547,0,1,45,0.024855578,3,2.734710744,0,17345.81079,1369.647513,198.823116,"2011/6/6 12:47",567.4462634,21598.6242,0.134726269754986,0
"744",3745,3745,"宇宙ヤバイ",26,54,"0.001348854","0.001348854",21,0.001211765,0,0.483076923,157,0.067652141,3,2.555371901,217.1992391,105256.6667,1421.444444,785.5555556,"2011/1/10 21:11",313.7777778,118442.6427,0.869206876822815,1
"745",3806,3806,"三国志",9,9,"5.00E-04","5.00E-04",16,0.000585,0,1,36,0.03461143,3,2.395041322,0,678,28.5,5.5,"2012/5/31 18:59",316,787.8591994,0.00392182408464458,1
"746",3829,3829,"二次創作卓リンク",9,9,"5.00E-04","5.00E-04",22,0.00053,0,1,36,0.041277646,3,2.423966942,0,3065.333333,143.3333333,71,"2013/7/5 13:47",1038.333333,4267.40248,0.614241643759355,0
"747",3892,3892,"棒歌ロイドカバー曲リンク",12,14,"6.49E-04","6.49E-04",21,0.000646,0,0.727272727,48,0.031255326,3,2.660330579,6.538197587,27613.41935,811.0967742,482.2258065,"2011/2/7 16:01",175.7741935,35635.14459,0.39826525953091,0
"748",3894,3894,"棒歌ロイドオリジナル曲",10,10,"5.50E-04","5.50E-04",8,0.000579,0,1,45,0.017330806,3,2.824793388,0,18771.57143,398.9285714,690,"2010/10/30 17:28",196,29512.48691,0.375787270425529,0
"749",3913,3913,"不器用で器用",9,9,"5.00E-04","5.00E-04",22,0.000557,0,1,36,0.048266719,3,2.410743802,0,37180,889,93,"2010/4/3 23:04",695,39443.29037,0.665942504927294,0
"750",3916,3916,"チップリード.",10,20,"5.50E-04","5.50E-04",22,0.00058,0,1,45,0.056642903,3,2.409917355,0,44672.21417,1478.460223,189.833314,"2011/5/25 3:31",575.3232837,48951.0049,0.440977389692246,0
"751",3918,3918,"一級フラグ建築士",10,12,"5.50E-04","5.50E-04",22,0.000589,0,1,45,0.057429203,3,2.383471074,0,29646.5,1069.5,85.5,"2012/5/19 1:58",804,31961.36446,0.470624351729183,0
"752",3924,3924,"ポイント制",9,9,"5.00E-04","5.00E-04",22,0.000559,0,1,36,0.055744941,3,2.29338843,0,3331,334,2,"2011/4/11 19:53",351,3664.578402,0.0674119563050476,0
"753",3926,3926,"サムネの違和感",9,9,"5.00E-04","5.00E-04",22,0.000568,0,1,36,0.047772181,3,2.410743802,0,40966,499,66,"2012/4/18 23:46",781,42449.00445,0.327374122201764,0
"754",3930,3930,"スレイヤーズ.",9,9,"5.00E-04","5.00E-04",22,0.00057,0,1,36,0.047561731,3,2.410743802,0,9640.504007,1724.746145,268.1537582,"2011/7/4 19:56",724.3070795,15131.84897,0.356774395885525,0
"755",3934,3934,"自然",38,54,"0.001948344","0.001948344",21,0.001734082,0,0.288762447,203,0.130985163,3,2.066942149,3672.767475,11545.36364,282.2727273,69.54545455,"2011/1/18 8:53",535.7727273,12864.12098,0.579641723608495,0
"756",3937,3937,"保温調理鍋",10,16,"5.50E-04","5.50E-04",4,0.000536,0,1,45,0.032804899,3,2.652892562,0,941.5,33.5,5,"2010/6/23 15:45",260,1048.854847,0.100422555187269,1
"757",3938,3938,"パスタ",11,14,"5.99E-04","5.99E-04",4,0.000646,0,0.872727273,48,0.014356083,4,2.880165289,1.75,1542.5,41,33,"2011/6/12 14:39",253,2077.460099,0.100743192571282,0
"758",3946,3946,"やり過ぎっす",9,9,"5.00E-04","5.00E-04",14,0.000512,0,1,36,0.048723354,3,2.233884298,0,1626,53,9,"2012/3/3 17:57",532,1812.3359,0.00964794394086509,1
"759",3950,3950,"ヒデキ感激",9,9,"5.00E-04","5.00E-04",4,0.000589,0,1,36,0.034047805,3,2.384297521,0,127213,4839,397,"2010/10/2 18:24",1028,137830.208,0.434485419816045,1
"760",3951,3951,"ドラクエセ..ス",10,10,"5.50E-04","5.50E-04",4,0.000611,0,1,45,0.035597417,3,2.383471074,0,29732.9787,880.1804173,244.0368547,"2011/6/10 13:33",442.4699701,34248.60539,0.0106883228510115,0
"761",3953,3953,"みさくら語",9,9,"5.00E-04","5.00E-04",21,0.000538,0,1,36,0.019776277,3,2.766115702,0,5915,94,13,"2010/3/21 14:01",416,6202.532713,0.864584108452883,0
"762",3959,3959,"再生ボタン仕事しろ.",10,20,"5.50E-04","5.50E-04",9,0.000527,0,1,45,0.033198437,3,2.69338843,0,26302.87258,1580.221946,205.1456132,"2011/5/23 7:44",694.6941951,30871.3767,0.488752080591353,0
"763",3960,3960,"誰得動画",21,27,"0.001099066","0.001099066",21,0.000971,0,0.585714286,123,0.088058577,3,2.120661157,613.9434277,12134.75,1197,156.75,"2009/3/26 5:25",185.25,15576.77551,0.731724378106908,0
"764",3969,3969,"太陽系外惑星",14,28,"7.49E-04","7.49E-04",21,0.000702,0,0.78021978,71,0.049734771,3,2.60661157,37.88246388,153545.5,1545,1080.5,"2010/10/26 8:04",250,171282.7153,0.868987572142609,1
"765",3976,3976,"外れレア",10,20,"5.50E-04","5.50E-04",21,0.000528,0,1,45,0.032428357,3,2.695041322,0,54602,406,132,"2011/2/14 2:10",121,56985.01059,0.552378299870143,0
"766",3978,3978,"科学",115,331,"0.005795074","0.005795074",21,0.005235687,0,0.12143402,796,0.198808473,3,2.237190083,11896.48189,45839.33929,609.2678571,259.2678571,"2011/5/1 17:52",284.0714286,50329.67758,0.579637352189704,0
"767",3980,3980,"ドンキーコング実況part1リンク",10,10,"5.50E-04","5.50E-04",22,0.000578,0,1,45,0.058915022,3,2.394214876,0,24221,635,335,"2010/3/13 12:40",564,29864.99329,0.732873209859391,0
"768",3983,3983,"下ネタが多かった頃の唆凪",9,9,"5.00E-04","5.00E-04",22,0.000564,0,1,36,0.052885755,3,2.410743802,0,477780,5139,12278,"2010/3/15 21:21",523,667035.6691,0.5,1
"769",3987,3987,"シュリキン",9,9,"5.00E-04","5.00E-04",22,0.000566,0,1,36,0.052925872,3,2.408264463,0,29164,1020,241,"2012/5/11 9:01",1560,33764.80444,0.979457096430266,0
"770",3992,3992,"ゆっくりできない",9,9,"5.00E-04","5.00E-04",15,0.000589,0,1,36,0.035276301,3,2.42892562,0,1563,47,21,"2011/7/22 7:02",766,1923.645616,0.100528661924479,1
"771",3999,3999,"ブラウス大尉",9,9,"5.00E-04","5.00E-04",2,0.00058,0,1,36,0.0524572,3,2.410743802,0,1963,116,33,"2010/11/21 16:07",918,2567.628788,0.612341181649257,0
"772",4012,4012,"ヘビィボウガン",9,9,"5.00E-04","5.00E-04",18,6e-04,0,1,36,0.03457357,3,2.428099174,0,12862,372,178,"2011/12/20 21:59",750,15893.68208,0.316932978754365,0
"773",4015,4015,"テロリスト卓",10,10,"5.50E-04","5.50E-04",22,0.000571,0,1,45,0.051987214,3,2.274380165,0,14567,498,39,"2012/4/3 23:14",266,15633.58024,0.0147128814807682,0
"774",4019,4019,"ダイス運を推理力でカバーする探偵",9,9,"5.00E-04","5.00E-04",22,0.00053,0,1,36,0.033082753,4,2.438842975,0,50490,1424,185,"2012/5/11 17:34",972,54650.07841,0.423131730918308,0
"775",4020,4020,"チームモヒカン",9,9,"5.00E-04","5.00E-04",22,0.000535,0,1,36,0.057741392,3,2.403305785,0,3301,147,14,"2012/5/12 16:39",1181,3651.758232,0.907409144614814,0
"776",4023,4023,"フレーバーキャラ",9,9,"5.00E-04","5.00E-04",22,0.000532,0,1,36,0.055879201,3,2.403305785,0,11899,188,49,"2012/5/13 11:28",402,12819.08767,0.0628833182069241,0
"777",4024,4024,"バグ昇竜",9,9,"5.00E-04","5.00E-04",22,0.000524,0,1,36,0.058130908,3,2.403305785,0,17489,389,35,"2011/12/22 22:09",651,18394.55245,0.617555573588275,0
"778",4025,4025,"ランキング",9,9,"5.00E-04","5.00E-04",22,0.00053,0,1,36,0.041277646,3,2.423966942,0,1240,15,4,"2012/1/25 23:44",1016,1314.821287,0.714276379241192,1
"779",4026,4026,"うっかり.殺.しても",9,9,"5.00E-04","5.00E-04",22,0.000528,0,1,36,0.057760213,3,2.403305785,0,8355.467553,1172.46076,47.24543318,"2011/7/18 3:08",636.0267199,10093.04435,0.379941384032243,0
"780",4030,4030,"初めてのクトゥルフ",10,16,"5.50E-04","5.50E-04",22,0.000589,0,0.866666667,39,0.0428895,3,2.409090909,3.831406651,28498.66667,689,76.66666667,"2012/10/16 15:28",358.6666667,30321.44484,0.0376442156246647,0
"781",4036,4036,"ぼっちがGM",9,9,"5.00E-04","5.00E-04",22,0.000535,0,1,36,0.036786461,3,2.385123967,0,61078,1019,303,"2012/10/17 19:35",1084,66625.3596,0.652305015884663,0
"782",4037,4037,"解説動画",8,8,"4.50E-04","4.50E-04",22,0.000449,0,0.75,21,0.074348307,3,2.24214876,9.072802012,3200,115.5,44,"2011/8/12 11:06",419.5,3971.529097,0.0890826699055717,0
"783",4040,4040,"ﾄﾞｷｯ.初心者だらけのKP発狂卓",10,10,"5.50E-04","5.50E-04",22,0.000557,0,1,45,0.064368276,3,2.376859504,0,35949.28397,1290.712295,307.0671688,"2011/5/27 8:36",562.6943444,41801.63446,0.542129000382871,0
"784",4042,4042,"どうして最後そう言った.",9,9,"5.00E-04","5.00E-04",21,0.000582,0,1,36,0.014172795,3,2.80661157,0,15094.34234,1384.998931,516.190604,"2011/6/22 9:10",681.620689,24109.33408,0.879899133065905,0
"785",4044,4044,"わくてか.あやややレポート.",10,10,"5.50E-04","5.50E-04",14,0.000545,0,1,45,0.033701408,3,2.636363636,0,22558.39291,907.8270646,254.4962678,"2011/6/5 22:16",630.2753227,27248.9201,0.462968598698027,0
"786",4045,4045,"地球外生命体",10,10,"5.50E-04","5.50E-04",21,0.000545,0,1,45,0.030268339,3,2.692561983,0,153385,2460,455,"2010/10/27 2:34",331,162631.2821,0.894451626769723,1
"787",4047,4047,"ニコ生講座",10,10,"5.50E-04","5.50E-04",21,0.000538,0,1,45,0.034289144,3,2.67107438,0,13267,417,420,"2010/11/1 4:27",372,19971.67094,0.898029158416491,0
"788",4048,4048,"東方ものしり講座",17,31,"8.99E-04","8.99E-04",14,0.000833,0,0.691176471,94,0.056188223,3,2.547107438,26.56787153,3000.6,138.8,64.8,"2012/12/24 17:44",472.2,4105.387441,0.0829087980889217,0
"789",4052,4052,"X.ｖ.",10,10,"5.50E-04","5.50E-04",21,0.000553,0,1,45,0.021876527,4,2.814049587,0,17783.27836,1976.708299,144.2158356,"2011/6/10 12:12",723.0254887,21726.91511,0.801466784341644,0
"790",4053,4053,"増田順一",10,10,"5.50E-04","5.50E-04",21,0.000571,0,1,45,0.018999929,4,2.814049587,0,47759,396,132,"2011/3/10 23:40",165,50131.75242,0.554850780258683,0
"791",4054,4054,"ボカロメタル殿堂入り",10,10,"5.50E-04","5.50E-04",8,0.000588,0,1,45,0.016207381,4,2.809917355,0,17042,707,534,"2011/6/16 2:50",243,25731.66045,0.129394857916027,0
